,Price,Close,High,Low,Open,Volume,Stock Name
0,Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,Motherson
1088,2023-02-21,3351.42578125,3407.6550555028834,3345.3561170561975,3393.185070903361,1139541,Tcs
1089,2023-02-22,3303.40234375,3347.5408903153284,3297.041288836826,3316.415607754043,1218430,Tcs
1090,2023-02-23,3315.298828125,3352.7849278659846,3309.6661329442877,3322.291033099298,1441570,Tcs
1091,2023-02-24,3302.33447265625,3334.867874536157,3284.7082617001224,3323.7482965367562,977592,Tcs
1092,2023-02-27,3235.713623046875,3292.1856808158827,3220.3208606446806,3292.1856808158827,1128022,Tcs
1093,2023-02-28,3217.261962890625,3294.128094067888,3204.685429222414,3232.46030692953,4116217,Tcs
1094,2023-03-01,3288.010009765625,3291.214840003412,3219.350013163562,3227.119183632735,1669307,Tcs
1095,2023-03-02,3225.61376953125,3272.6657594544995,3222.2633622790545,3264.0226523869505,1556538,Tcs
1096,2023-03-03,3245.716064453125,3261.1088260255383,3234.9850889938443,3257.2242413608265,1043190,Tcs
1097,2023-03-06,3274.559326171875,3306.704122318018,3262.080002980212,3264.8962320502155,1334132,Tcs
1098,2023-03-08,3292.573974609375,3298.0124881562556,3234.742408199881,3266.9358098226276,1844590,Tcs
1099,2023-03-09,3240.56982421875,3287.3304265855845,3234.7429460623207,3287.3304265855845,1648500,Tcs
1100,2023-03-10,3234.88818359375,3240.9578477028645,3195.0711870379578,3217.310341495252,1024404,Tcs
1101,2023-03-13,3187.253173828125,3272.568461002451,3177.5903167084816,3236.830233982081,1901233,Tcs
1102,2023-03-14,3122.1865234375,3209.0555062560884,3116.7966144439633,3185.359633092315,2670334,Tcs
1103,2023-03-15,3106.599609375,3166.2767354438593,3099.8987951638037,3156.225277030815,1780522,Tcs
1104,2023-03-16,3093.100830078125,3126.8967672577273,3080.4759287308675,3115.4371940001965,1901060,Tcs
1105,2023-03-17,3087.565185546875,3128.450298633128,3053.283676995961,3059.5961273459843,6739966,Tcs
1106,2023-03-20,3052.6044921875,3078.1940572817607,3005.7466789148034,3078.1940572817607,2289468,Tcs
1107,2023-03-21,3016.4775390625,3065.6660030437206,3008.076981527536,3052.6041330666194,1815297,Tcs
1108,2023-03-22,3040.46484375,3052.7983541796684,3016.477577872533,3039.7364840345126,1123939,Tcs
1109,2023-03-23,3034.491943359375,3055.5660060233918,3011.5244300806826,3025.023267708525,1372218,Tcs
1110,2023-03-24,3030.462158203125,3078.533902100274,3016.380536253455,3058.042619459141,1329577,Tcs
1111,2023-03-27,3032.210205078125,3061.7815631294256,3016.380472628656,3044.5437159339463,1524217,Tcs
1112,2023-03-28,3025.99462890625,3058.6738438088323,3020.4105377410865,3036.774447559244,1303530,Tcs
1113,2023-03-29,3048.331298828125,3059.1111185606146,3014.53559424296,3038.717044436877,1740616,Tcs
1114,2023-03-31,3113.397705078125,3120.292938373662,3061.0530164188553,3097.9079696255862,2382581,Tcs
1115,2023-04-03,3107.66796875,3131.898020024598,3082.1753799438475,3131.898020024598,1521830,Tcs
1116,2023-04-05,3146.31982421875,3170.161513257988,3093.5865328090617,3093.5865328090617,2655065,Tcs
1117,2023-04-06,3127.7705078125,3163.363158173837,3122.2350219114073,3131.946483876917,1703464,Tcs
1118,2023-04-10,3169.238525390625,3177.5904778420345,3122.235142500654,3127.0908736709507,2203187,Tcs
1119,2023-04-11,3121.070068359375,3178.51327793888,3100.0446084236773,3169.821565856169,2348779,Tcs
1120,2023-04-12,3148.115966796875,3166.8591357713685,3106.696676436861,3134.811311350482,2417727,Tcs
1121,2023-04-13,3096.83984375,3136.802417480954,3088.2451045168523,3117.379492295313,4174070,Tcs
1122,2023-04-17,3048.91357421875,3072.1238741640796,2981.6616981191646,3043.6694794408186,5505048,Tcs
1123,2023-04-18,3040.416259765625,3065.7632728760723,3020.8477567811556,3063.9179526598205,2617302,Tcs
1124,2023-04-19,3000.453369140625,3049.399042370756,2982.8755282298653,3040.4159400962562,3298034,Tcs
1125,2023-04-20,3015.215087890625,3023.1784401531113,2989.1883195603205,3000.8420751921344,2419999,Tcs
1126,2023-04-21,3069.647705078125,3073.143689304346,3011.330325613732,3020.264823653521,1929184,Tcs
1127,2023-04-24,3083.1953125,3089.167767390689,3035.9489028722724,3060.1791926701617,1640676,Tcs
1128,2023-04-25,3084.360107421875,3099.121481171652,3056.6824427299593,3091.158130328661,2024090,Tcs
1129,2023-04-26,3105.871337890625,3115.8255871239235,3089.2162742558526,3089.2162742558526,2000029,Tcs
1130,2023-04-27,3095.9658203125,3106.8912162603606,3079.1649417912035,3093.1009861276475,2434446,Tcs
1131,2023-04-28,3126.362548828125,3134.1317187871605,3104.026185195898,3108.056347273647,2931312,Tcs
1132,2023-05-02,3126.508056640625,3141.65803256351,3117.379376979557,3141.65803256351,2321159,Tcs
1133,2023-05-03,3088.14794921875,3123.206424632261,3081.592711853617,3123.206424632261,2468285,Tcs
1134,2023-05-04,3127.7705078125,3131.412306049566,3086.302612639021,3088.3904821231095,1953253,Tcs
1135,2023-05-05,3137.482177734375,3150.3984704238596,3117.428102284883,3127.090960161784,1710027,Tcs
1136,2023-05-08,3156.807861328125,3160.935232584995,3138.0646926717986,3151.3693478923437,928235,Tcs
1137,2023-05-09,3188.515380859375,3202.839785600919,3152.340189223949,3158.7498482179726,1107375,Tcs
1138,2023-05-10,3191.963623046875,3211.095157238876,3171.812337847206,3195.0712437066086,1559987,Tcs
1139,2023-05-11,3187.447509765625,3214.20263587014,3177.590470351658,3213.5228809271507,1719623,Tcs
1140,2023-05-12,3179.824462890625,3195.071412790767,3165.9370230084805,3184.534380314332,1027479,Tcs
1141,2023-05-15,3161.130126953125,3197.013938902779,3154.623493512526,3189.2447677268306,1150390,Tcs
1142,2023-05-16,3164.14013671875,3190.2155090052875,3156.6623578307444,3162.2464489043455,986306,Tcs
1143,2023-05-17,3116.116943359375,3185.35971881257,3105.9685124061893,3162.003603942879,1588815,Tcs
1144,2023-05-18,3107.522216796875,3135.7824285397855,3102.8120629582713,3132.8689899830174,1369364,Tcs
1145,2023-05-19,3129.85888671875,3141.1726460544724,3110.6301429347186,3117.3795621687605,1152449,Tcs
1146,2023-05-22,3203.520263671875,3212.9889401302185,3124.2262628361486,3136.802560046183,1333243,Tcs
1147,2023-05-23,3201.91748046875,3231.925801845126,3195.1680621050405,3210.6091911441017,1687418,Tcs
1148,2023-05-24,3208.03564453125,3221.4858760950146,3181.4747031932693,3181.4747031932693,1016555,Tcs
1149,2023-05-25,3198.47021484375,3210.6095431223434,3172.832048357863,3198.9557879748936,1374917,Tcs
1150,2023-05-26,3232.8486328125,3242.3173086797824,3196.0422850489476,3198.470150655943,1791115,Tcs
1151,2023-05-29,3224.54541015625,3274.705017016719,3216.4362444719377,3263.828226894275,1210372,Tcs
1152,2023-05-30,3220.51513671875,3230.9549588734703,3206.0937572092826,3219.3498086416594,1344224,Tcs
1153,2023-05-31,3194.58544921875,3231.683186921908,3170.9379442302375,3213.5228002629106,5815424,Tcs
1154,2023-06-01,3228.08984375,3243.6281823480745,3202.3544704469386,3218.378382126203,1177314,Tcs
1155,2023-06-02,3210.220947265625,3239.646487207627,3202.3059635427076,3230.2750212928786,2030661,Tcs
1156,2023-06-05,3194.0029296875,3231.0036980747414,3190.2641587388885,3219.3499426263206,1861468,Tcs
1157,2023-06-06,3139.0361328125,3193.9545017455303,3127.673768884073,3185.3597624260915,2022849,Tcs
1158,2023-06-07,3180.406494140625,3184.242711185307,3147.4847338487652,3159.1384878772087,1567196,Tcs
1159,2023-06-08,3143.066162109375,3175.6481654771746,3139.7157550421116,3166.907849425402,1759366,Tcs
1160,2023-06-09,3116.699951171875,3156.22555921728,3112.863970603773,3151.369827587715,1775689,Tcs
1161,2023-06-12,3153.21484375,3160.498441039542,3118.350786229232,3122.235371450321,2324605,Tcs
1162,2023-06-13,3150.107177734375,3170.792641158737,3145.5428375844253,3165.9369097021386,1371928,Tcs
1163,2023-06-14,3157.244873046875,3161.9064221849558,3132.7720364422485,3150.1068537014166,1658544,Tcs
1164,2023-06-15,3146.7275390625,3177.203630862424,3140.5637680075815,3175.100233539827,2273810,Tcs
1165,2023-06-16,3106.222900390625,3130.1929351634976,3087.731826252519,3127.8449456683475,4156189,Tcs
1166,2023-06-19,3140.954833984375,3145.3574932115357,3106.3206769411972,3120.9962076983998,1468186,Tcs
1167,2023-06-20,3157.880615234375,3162.5768327811797,3131.8071848404925,3144.4770117737703,1528452,Tcs
1168,2023-06-21,3187.720947265625,3190.8516794286847,3154.2118182741465,3179.6983714541743,1645987,Tcs
1169,2023-06-22,3168.447265625,3196.9666197624992,3160.229063490502,3189.4821942064227,1529603,Tcs
1170,2023-06-23,3146.7763671875,3179.1112626973427,3139.731921228393,3167.2731443540865,1119505,Tcs
1171,2023-06-26,3120.654052734375,3144.3794969353835,3104.3643072082355,3135.6721098652365,1978803,Tcs
1172,2023-06-27,3128.187255859375,3140.220999771623,3113.4627591648427,3132.7365747667327,863542,Tcs
1173,2023-06-28,3145.895751953125,3161.060467590357,3124.322673226312,3138.606952531657,1575872,Tcs
1174,2023-06-30,3230.818359375,3238.400717550534,3144.575245477112,3150.347525834658,2672406,Tcs
1175,2023-07-03,3201.516357421875,3247.0105078355664,3198.043100317301,3242.6078481181125,1687264,Tcs
1176,2023-07-04,3237.275390625,3243.2922626272316,3206.407810157498,3218.8330449603595,1656681,Tcs
1177,2023-07-05,3248.13525390625,3256.989538784198,3233.5086890002326,3248.184220115211,1453008,Tcs
1178,2023-07-06,3251.021484375,3256.451478810535,3230.5736726630234,3235.0252983303376,1848238,Tcs
1179,2023-07-07,3257.234375,3284.2861771714965,3230.5738248103926,3230.5738248103926,1789326,Tcs
1180,2023-07-10,3201.173583984375,3252.8315017594136,3194.569594921475,3252.8315017594136,1407431,Tcs
1181,2023-07-11,3201.614013671875,3223.725244427865,3190.26507873713,3223.725244427865,1110172,Tcs
1182,2023-07-12,3189.38427734375,3218.0015640417964,3179.796454426586,3209.978987850496,1515240,Tcs
1183,2023-07-13,3268.289794921875,3294.6078189087675,3201.956345507489,3212.9629940101117,4585146,Tcs
1184,2023-07-14,3438.62353515625,3448.6030872138713,3279.491957977789,3292.210751370901,6306101,Tcs
1185,2023-07-17,3416.170166015625,3473.1111803173258,3401.8371591646314,3434.0743621715087,2743228,Tcs
1186,2023-07-18,3421.209228515625,3447.7718474034036,3390.0480849185,3400.81014233094,2600090,Tcs
1187,2023-07-19,3394.98876953125,3440.77647805109,3371.1164270221425,3424.290867900368,2405370,Tcs
1188,2023-07-20,3397.196044921875,3412.498144052031,3370.466165639413,3387.1907802058668,1715404,Tcs
1189,2023-07-21,3304.009033203125,3369.3376899248406,3294.935588701718,3339.0766700599147,3770223,Tcs
1190,2023-07-24,3329.9541015625,3348.2971250852347,3307.736519941008,3316.466549048623,1680132,Tcs
1191,2023-07-25,3334.269775390625,3341.773902284992,3315.681525018394,3332.651365001216,1272980,Tcs
1192,2023-07-26,3323.627197265625,3355.5559597714414,3320.390136828414,3335.4472455011364,1066803,Tcs
1193,2023-07-27,3332.06298828125,3346.531453791004,3320.439313916066,3330.150255991353,1701769,Tcs
1194,2023-07-28,3291.355224609375,3328.9242385815073,3267.4210443636866,3320.390343791978,2599831,Tcs
1195,2023-07-31,3356.144287109375,3361.2449861310747,3296.7499650065183,3300.1831600473693,2743678,Tcs
1196,2023-08-01,3386.16015625,3393.9583652914575,3349.817288286222,3349.817288286222,1956167,Tcs
1197,2023-08-02,3374.977783203125,3380.618032227066,3348.4442815533034,3369.386627719007,1914899,Tcs
1198,2023-08-03,3335.054931640625,3367.7193807245985,3303.7148108295196,3354.722284155866,2026351,Tcs
1199,2023-08-04,3377.82275390625,3404.7487658262826,3336.330089244207,3336.330089244207,2248493,Tcs
1200,2023-08-07,3417.550048828125,3421.424607353727,3375.566923754591,3388.0244711891214,1853889,Tcs
1201,2023-08-08,3404.356689453125,3423.337211957098,3390.623907711855,3417.549921158418,1634225,Tcs
1202,2023-08-09,3396.41064453125,3400.8247522281135,3359.6755072612623,3398.764739510643,1794589,Tcs
1203,2023-08-10,3376.400390625,3398.7650131719925,3364.5803422777612,3384.149506746724,1096701,Tcs
1204,2023-08-11,3382.972412109375,3400.481563451469,3348.8365957504043,3372.4766921160776,1679974,Tcs
1205,2023-08-14,3384.002685546875,3389.0542915205356,3345.8941210930675,3375.0271882354677,1190425,Tcs
1206,2023-08-16,3392.38916015625,3399.84419417002,3369.63202821836,3384.149587387931,1328445,Tcs
1207,2023-08-17,3370.171630859375,3394.7435478824964,3348.0519961842556,3389.0542049389915,1843241,Tcs
1208,2023-08-18,3302.831787109375,3344.912853016341,3292.4340149998093,3344.912853016341,2526749,Tcs
1209,2023-08-21,3336.72216796875,3344.667658006893,3307.6381971696583,3310.58093577924,1375579,Tcs
1210,2023-08-22,3317.594482421875,3345.893915494129,3300.8210154521385,3335.10387355029,1222012,Tcs
1211,2023-08-23,3333.38720703125,3337.0656303451224,3311.5618953689395,3323.3328499733316,1330046,Tcs
1212,2023-08-24,3323.087890625,3347.9050364866966,3313.6221763237,3342.9513781270753,1152881,Tcs
1213,2023-08-25,3316.7607421875,3321.174850111763,3286.3033496139474,3310.580943197395,1158046,Tcs
1214,2023-08-28,3311.120361328125,3329.218155200834,3295.965305954415,3329.218155200834,1037485,Tcs
1215,2023-08-29,3311.709228515625,3324.853606004598,3300.7721446902856,3316.5158457579805,944517,Tcs
1216,2023-08-30,3326.226806640625,3343.0496078602146,3318.4776899258404,3333.1422910145925,1188200,Tcs
1217,2023-08-31,3292.728759765625,3352.171943037188,3279.829610309479,3336.0850658568015,3417652,Tcs
1218,2023-09-01,3314.700927734375,3324.3139223519806,3292.7285738775877,3301.7529249444574,1277950,Tcs
1219,2023-09-04,3353.250732421875,3367.326928261028,3305.7255505430117,3313.5237601641343,1828332,Tcs
1220,2023-09-05,3363.893798828125,3381.206815975205,3340.1555147148215,3354.7221672861037,1501842,Tcs
1221,2023-09-06,3364.43310546875,3378.165886254678,3333.240266410981,3368.4549442054767,1314818,Tcs
1222,2023-09-07,3389.299560546875,3393.9588971831818,3356.978525881691,3365.3162861782394,1885092,Tcs
1223,2023-09-08,3376.2041015625,3398.8632859276286,3369.48499171308,3389.29938490662,1518917,Tcs
1224,2023-09-11,3414.214599609375,3419.1682579552244,3379.245148365594,3395.9206686913462,1783604,Tcs
1225,2023-09-12,3512.452880859375,3521.3790443592934,3416.519553510657,3425.347769411201,4476016,Tcs
1226,2023-09-13,3499.750244140625,3520.3494153824977,3477.336288211358,3502.9382111185337,1754929,Tcs
1227,2023-09-14,3492.09912109375,3529.030397081612,3477.924977164576,3501.908250384624,2604721,Tcs
1228,2023-09-15,3529.619140625,3538.496450780873,3494.453315328695,3499.7503889842496,2952897,Tcs
1229,2023-09-18,3537.318603515625,3550.2177505444,3507.0084937400097,3511.7169230835807,1395753,Tcs
1230,2023-09-20,3537.220703125,3555.808953066275,3511.6678764075214,3511.6678764075214,1649396,Tcs
1231,2023-09-21,3516.8671875,3536.19112438901,3460.6608285282737,3520.055154533083,2004073,Tcs
1232,2023-09-22,3534.86669921875,3564.392273492519,3497.003604721595,3515.591856401015,1989083,Tcs
1233,2023-09-25,3508.872314453125,3550.9045259741224,3490.725426682263,3533.738551055739,1238778,Tcs
1234,2023-09-26,3517.25927734375,3526.3327215132203,3468.507954945545,3499.5048978464947,1726062,Tcs
1235,2023-09-27,3520.79052734375,3545.0190267527596,3487.831759913712,3521.4771184400684,1541134,Tcs
1236,2023-09-28,3469.24365234375,3534.032996412165,3460.0231670002267,3531.286392433025,1755753,Tcs
1237,2023-09-29,3461.24951171875,3500.338748868246,3438.6394204521216,3469.685219352942,2243791,Tcs
1238,2023-10-03,3446.78125,3466.7426859146076,3413.6754361620415,3466.7426859146076,1948148,Tcs
1239,2023-10-04,3470.224609375,3480.278966592467,3410.9284725105645,3419.75668860395,1788138,Tcs
1240,2023-10-05,3520.83984375,3554.8283802356386,3483.4178726040827,3486.164476643891,2990768,Tcs
1241,2023-10-06,3552.278076171875,3565.5694945960195,3506.812904437935,3522.4584181596297,2075691,Tcs
1242,2023-10-09,3568.904541015625,3608.778554558166,3561.6947354174235,3575.476609541216,4233074,Tcs
1243,2023-10-10,3559.634521484375,3578.3700525848603,3532.610564234289,3570.5718433762668,1848148,Tcs
1244,2023-10-11,3540.99755859375,3580.332263638608,3536.191180936214,3580.332263638608,2426417,Tcs
1245,2023-10-12,3474.933349609375,3520.153294616657,3470.568334713849,3506.7639281378692,4241281,Tcs
1246,2023-10-13,3502.693115234375,3508.725634105149,3457.718160531353,3462.6227252980643,2890357,Tcs
1247,2023-10-16,3456.786376953125,3506.4204292183026,3451.930905679892,3497.935627876224,1671104,Tcs
1248,2023-10-17,3440.1103515625,3466.692945282849,3436.4810220264426,3462.622252874146,1672065,Tcs
1249,2023-10-18,3420.6884765625,3455.4617906261137,3417.500509669152,3443.9851577061977,1408245,Tcs
1250,2023-10-19,3398.46240234375,3419.3117559322054,3394.7744610392374,3412.083294935222,1514545,Tcs
1251,2023-10-20,3436.718505859375,3441.5865399575528,3387.054233743971,3393.299003108188,1481211,Tcs
1252,2023-10-23,3353.71533203125,3421.37680885982,3345.0119347403615,3415.5253234291526,1106272,Tcs
1253,2023-10-25,3333.997314453125,3368.319658141201,3321.310652556418,3334.39059881102,1518537,Tcs
1254,2023-10-26,3281.530029296875,3317.8684946753306,3274.891735238958,3312.3120927262453,1984471,Tcs
1255,2023-10-27,3295.4951171875,3306.3622988787793,3281.776023604547,3294.560886747148,1108851,Tcs
1256,2023-10-30,3322.63818359375,3326.8670706077523,3278.5795339624315,3294.5606115557994,910972,Tcs
1257,2023-10-31,3313.000732421875,3342.7501267538264,3294.6102457640122,3342.7501267538264,999811,Tcs
1258,2023-11-01,3275.531494140625,3315.804011027769,3256.206774980425,3299.4786258107297,1563475,Tcs
1259,2023-11-02,3304.49365234375,3320.0812059316604,3287.873187131939,3287.873187131939,1245384,Tcs
1260,2023-11-03,3295.446044921875,3331.833733965295,3288.9554120175862,3326.031468779594,1402598,Tcs
1261,2023-11-06,3324.310302734375,3336.160935518278,3303.4119686072822,3319.147184891211,1099852,Tcs
1262,2023-11-07,3314.672607421875,3347.8148604264125,3310.296298184988,3322.097711012742,1191144,Tcs
1263,2023-11-08,3325.589111328125,3345.651417704469,3313.787698141954,3315.656159189618,992899,Tcs
1264,2023-11-09,3292.052978515625,3335.374042777578,3286.7424391935324,3333.9973074275063,2112352,Tcs
1265,2023-11-10,3278.28466796875,3292.052981884916,3267.3685059954228,3282.759418011572,1338557,Tcs
1266,2023-11-13,3276.41650390625,3300.4618348678578,3271.941753458094,3300.4618348678578,1030990,Tcs
1267,2023-11-15,3347.96240234375,3356.5183783176335,3300.5108899634906,3327.1132884475196,2059802,Tcs
1268,2023-11-16,3439.96435546875,3470.9430635814483,3357.698530975928,3373.2863261775383,3951984,Tcs
1269,2023-11-17,3444.48828125,3466.1734261766405,3434.7522113320965,3439.9645502186013,2021292,Tcs
1270,2023-11-20,3461.3544921875,3475.4176504495545,3433.473558230895,3433.473558230895,1475621,Tcs
1271,2023-11-21,3452.109619140625,3480.482276259214,3443.061918047287,3461.3542025123525,1807236,Tcs
1272,2023-11-22,3471.7294921875,3474.1881197162365,3423.491412153966,3442.0785402310757,1798051,Tcs
1273,2023-11-23,3450.19189453125,3485.350267004561,3442.0784239604864,3471.5819533087188,2729804,Tcs
1274,2023-11-24,3399.888671875,3446.5533755032375,3395.8564265881146,3436.4237818145148,1989733,Tcs
1275,2023-11-28,3412.722412109375,3423.6388143150843,3376.187303280053,3399.8885685625582,1689195,Tcs
1276,2023-11-29,3455.60107421875,3459.780741117485,3418.279155460705,3423.3930528226165,1441634,Tcs
1277,2023-11-30,3429.8837890625,3458.4528484108027,3423.392916449951,3441.5375393027643,3266235,Tcs
1278,2023-12-01,3453.535888671875,3458.748227415389,3432.2934894063674,3442.078779631247,1172141,Tcs
1279,2023-12-04,3454.322265625,3489.0873529923697,3440.1114473175253,3485.9893384178627,1625213,Tcs
1280,2023-12-05,3473.155517578125,3479.4495077022925,3444.832081818707,3479.4495077022925,1377656,Tcs
1281,2023-12-06,3544.4560546875,3553.0612514462373,3466.812401566953,3474.139304030391,1896572,Tcs
1282,2023-12-07,3555.076904296875,3570.4680564223854,3532.260889242496,3545.340835490588,1967653,Tcs
1283,2023-12-08,3566.681640625,3584.678841677357,3542.4396698757396,3572.877429852905,1641155,Tcs
1284,2023-12-11,3582.613525390625,3592.546476457375,3555.175338733482,3562.9445055359447,1102503,Tcs
1285,2023-12-12,3611.33056640625,3637.1951360074713,3570.9106336699306,3578.729021215181,2236866,Tcs
1286,2023-12-13,3534.080322265625,3589.5960821461467,3504.035846763485,3583.2528713361203,3850968,Tcs
1287,2023-12-14,3606.560546875,3617.1326447354963,3567.5668122017664,3569.9269984746743,3290396,Tcs
1288,2023-12-15,3797.1044921875,3831.476058257549,3606.0199057493946,3606.0199057493946,8531230,Tcs
1289,2023-12-18,3795.334228515625,3863.9791595431043,3766.764927610666,3794.25257642529,2521612,Tcs
1290,2023-12-19,3753.045654296875,3791.302042217498,3727.2792861436023,3781.3690910876385,2004435,Tcs
1291,2023-12-20,3717.493896484375,3834.2786994645307,3704.2173083561047,3763.912734364631,2586083,Tcs
1292,2023-12-21,3724.820556640625,3743.7027672839245,3681.401292264737,3694.0877137640523,1517562,Tcs
1293,2023-12-22,3760.716796875,3782.303499297243,3699.7428320721106,3737.1139717900105,2413058,Tcs
1294,2023-12-26,3732.737548828125,3770.551192343162,3727.4267692857443,3756.635456517975,1285231,Tcs
1295,2023-12-27,3748.12841796875,3755.0125749959125,3705.6433826211874,3736.1303637414785,1293976,Tcs
1296,2023-12-28,3737.015380859375,3774.4849602200925,3729.344655094492,3760.7166461390393,1682889,Tcs
1297,2023-12-29,3730.623046875,3759.3400090752566,3703.08641799283,3729.2463114710313,1574996,Tcs
1298,2024-01-01,3748.0302734375,3768.584303688355,3710.5606935845935,3727.2793609026266,825907,Tcs
1299,2024-01-02,3720.591796875,3748.0302239952007,3704.905801353602,3748.0302239952007,1344068,Tcs
1300,2024-01-03,3630.655517578125,3709.4300449741327,3626.0333455311243,3704.6602112052,1803075,Tcs
1301,2024-01-04,3606.1181640625,3657.4542580892885,3590.5795902887853,3640.4897283898963,3598144,Tcs
1302,2024-01-05,3676.04150390625,3685.728592578475,3614.035108630896,3614.1825302450525,1963127,Tcs
1303,2024-01-08,3617.427734375,3677.8607481841777,3611.62522961842,3676.0412678578914,1067805,Tcs
1304,2024-01-09,3628.835693359375,3690.252399450323,3621.8041148570546,3648.5539336278666,1370944,Tcs
1305,2024-01-10,3651.6025390625,3667.5343961756507,3626.9670451419993,3628.9339470102973,1292227,Tcs
1306,2024-01-11,3673.73046875,3710.560661057684,3645.6528943919516,3662.3715615634283,1777909,Tcs
1307,2024-01-12,3818.54345703125,3840.6218831876286,3758.3563059600724,3784.3193154102796,6813450,Tcs
1308,2024-01-15,3839.196044921875,3899.3831978368935,3820.7071181831857,3894.4659428585364,2801505,Tcs
1309,2024-01-16,3797.399658203125,3834.475715459489,3791.7448145601675,3834.475715459489,1432672,Tcs
1310,2024-01-17,3820.313720703125,3845.2440586449857,3749.4560305430778,3755.799241257263,3458696,Tcs
1311,2024-01-18,3838.01611328125,3844.113461690969,3798.0879051363618,3833.492142470621,2239110,Tcs
1312,2024-01-19,3886.760009765625,3906.967356670561,3859.1597310662,3888.6821239011256,2941975,Tcs
1313,2024-01-23,3803.170654296875,3877.7405988557225,3787.8919281537783,3844.3246424565054,2618854,Tcs
1314,2024-01-24,3786.95556640625,3828.207982906329,3751.2723957956964,3824.610185566064,2657709,Tcs
1315,2024-01-25,3755.905029296875,3805.881198929531,3724.75604780134,3785.0823217045895,2205154,Tcs
1316,2024-01-29,3746.738037109375,3765.4667986734576,3726.875788870657,3746.540940381875,1646747,Tcs
1317,2024-01-30,3746.29443359375,3792.869905489426,3732.937821564557,3753.095834814792,1411621,Tcs
1318,2024-01-31,3761.474365234375,3779.2667358961994,3742.2527425557164,3756.7921750947016,2459358,Tcs
1319,2024-02-01,3799.12890625,3849.1544104149884,3750.729991441207,3765.4665203991385,2363107,Tcs
1320,2024-02-02,3909.67822265625,3927.519687561109,3816.7243758065465,3819.7308829629783,2826510,Tcs
1321,2024-02-05,3916.578369140625,3964.583093927072,3905.5383052249554,3926.1398466214637,1691523,Tcs
1322,2024-02-06,4076.955322265625,4090.6567924878987,3933.0395879690145,3939.9396574215916,4474396,Tcs
1323,2024-02-07,4025.1064453125,4095.6844003141055,4015.7913989590998,4093.712951745964,2124267,Tcs
1324,2024-02-08,4075.082275390625,4098.640986143612,4027.718182193618,4031.6117444269785,2345173,Tcs
1325,2024-02-09,4074.688232421875,4125.009259249963,4041.469135055821,4077.497161284321,2100596,Tcs
1326,2024-02-12,4061.874267578125,4100.218846133274,4046.940159560889,4071.041310935618,1013716,Tcs
1327,2024-02-13,4090.263427734375,4110.470778082262,4023.234168043825,4066.556948265177,1257415,Tcs
1328,2024-02-14,4041.568115234375,4056.156641687885,3991.690371656323,4048.3695163335024,1391283,Tcs
1329,2024-02-15,4044.6240234375,4087.108354491598,4024.7122006284635,4069.069792846999,1091582,Tcs
1330,2024-02-16,4069.365478515625,4088.735346265522,4041.5683417459254,4054.5305201668693,1307556,Tcs
1331,2024-02-19,4045.215087890625,4069.3653326321246,3997.1119357869316,4064.1902801875176,772291,Tcs
1332,2024-02-20,3973.109375,4039.497999883946,3952.754265381802,4023.825080480352,1193648,Tcs
1333,2024-02-21,3934.518310546875,4005.3426935715765,3923.77401257502,3955.7113817423547,1885939,Tcs
1334,2024-02-22,4028.75390625,4036.491697656846,3914.3112180915064,3914.3112180915064,2982052,Tcs
1335,2024-02-23,3994.253173828125,4071.040993644668,3988.6343532981086,4071.040993644668,2538072,Tcs
1336,2024-02-26,3943.93212890625,3992.1832836729077,3925.893326678586,3978.383143926878,1379284,Tcs
1337,2024-02-27,4045.806396484375,4065.1266874784596,3941.9111598512027,3941.9111598512027,2960475,Tcs
1338,2024-02-28,4060.148681640625,4095.585176059617,4030.62605081316,4037.131926467646,1939225,Tcs
1339,2024-02-29,4036.639404296875,4079.0255463313783,4006.5254808366444,4040.483632544849,3772719,Tcs
1340,2024-03-01,4035.89990234375,4080.8981150067575,4028.457636635802,4048.566554349316,2043265,Tcs
1341,2024-03-04,4022.44482421875,4059.1137175073945,4017.713299775463,4046.397971180433,1749271,Tcs
1342,2024-03-05,3954.82421875,4005.9832092397255,3923.182375190479,4004.0117608099818,2070859,Tcs
1343,2024-03-06,4006.279052734375,4013.8690812057853,3901.9400462940425,3937.0319252897025,1744204,Tcs
1344,2024-03-07,4049.947021484375,4065.127079690526,3980.0590230780563,4006.9693450392792,2688905,Tcs
1345,2024-03-11,4063.5009765625,4093.713332416551,4030.626972369679,4030.626972369679,2304068,Tcs
1346,2024-03-12,4132.40234375,4169.564339210483,4062.2185870597186,4063.500317326669,4039801,Tcs
1347,2024-03-13,4089.77001953125,4180.456652887932,4072.9140381560783,4144.970578965752,2837260,Tcs
1348,2024-03-14,4147.53369140625,4164.685198090091,4027.6695193836954,4094.1568164313294,2919608,Tcs
1349,2024-03-15,4159.01708984375,4178.48514400608,4117.370239800282,4132.7476345400055,3373143,Tcs
1350,2024-03-18,4093.220458984375,4194.010776126133,4059.0652057212205,4155.074663391664,1526904,Tcs
1351,2024-03-19,3920.52099609375,4000.0688926740686,3909.973795049948,3993.4152541759045,8931209,Tcs
1352,2024-03-20,3914.212158203125,3960.639864625499,3903.6649573168947,3929.096689994335,1817913,Tcs
